Title,Title_URL
Gammel Dansk,https://www.handspeak.com/word/890/
gamut,https://www.handspeak.com/word/9885/
"Gandhi, Mahatma",https://www.handspeak.com/word/8155/
gang,https://www.handspeak.com/word/3197/
gap,https://www.handspeak.com/word/8101/
gap-toothed,https://www.handspeak.com/word/7708/
gape,https://www.handspeak.com/word/4158/
garage,https://www.handspeak.com/word/891/
garbage,https://www.handspeak.com/word/892/
garble,https://www.handspeak.com/word/9483/
garden,https://www.handspeak.com/word/3169/
garland,https://www.handspeak.com/word/7234/
garlic,https://www.handspeak.com/word/8203/
garner,https://www.handspeak.com/word/2598/
garnish,https://www.handspeak.com/word/7235/
gas,https://www.handspeak.com/word/2781/
gas station,https://www.handspeak.com/word/2803/
gash,https://www.handspeak.com/word/9380/
gaslight,https://www.handspeak.com/word/8010/
"gasoline, petrol",https://www.handspeak.com/word/2780/
gasp,https://www.handspeak.com/word/5262/
gate,https://www.handspeak.com/word/4359/
gateway,https://www.handspeak.com/word/7236/
gather,https://www.handspeak.com/word/4239/
gaudy,https://www.handspeak.com/word/8204/
gauge,https://www.handspeak.com/word/1366/
gaunt,https://www.handspeak.com/word/9735/
gavel,https://www.handspeak.com/word/8259/
gawk,https://www.handspeak.com/word/3881/
gawky,https://www.handspeak.com/word/7881/
gay,https://www.handspeak.com/word/893/
gaze,https://www.handspeak.com/word/5733/
gazebo,https://www.handspeak.com/word/9591/
gazelle,https://www.handspeak.com/word/5734/
"Gdansk, Poland",https://www.handspeak.com/word/3079/
"Gdynia, Poland",https://www.handspeak.com/word/10713/
gear,https://www.handspeak.com/word/4327/
gearshift,https://www.handspeak.com/word/5024/
gecko,https://www.handspeak.com/word/8980/
geezer,https://www.handspeak.com/word/1340/
geisha,https://www.handspeak.com/word/6518/
"gem, gemstone",https://www.handspeak.com/word/9411/
gender,https://www.handspeak.com/word/7629/
gene,https://www.handspeak.com/word/894/
general,https://www.handspeak.com/word/895/
generation,https://www.handspeak.com/word/896/
"generous, bighearted",https://www.handspeak.com/word/664/
Geneva (Switzerland),https://www.handspeak.com/word/897/
genial,https://www.handspeak.com/word/9423/
genius,https://www.handspeak.com/word/6794/
genocide,https://www.handspeak.com/word/7845/
genre,https://www.handspeak.com/word/8435/
gentle,https://www.handspeak.com/word/2587/
gentleman,https://www.handspeak.com/word/229/
genuine,https://www.handspeak.com/word/9871/
genus,https://www.handspeak.com/word/8051/
geography,https://www.handspeak.com/word/3336/
geology,https://www.handspeak.com/word/9942/
geometry,https://www.handspeak.com/word/3337/
"Georgia, Eurasia",https://www.handspeak.com/word/8815/
"Georgia, USA",https://www.handspeak.com/word/7634/
germ,https://www.handspeak.com/word/8312/
German,https://www.handspeak.com/word/899/
Germany,https://www.handspeak.com/word/898/
germinate,https://www.handspeak.com/word/4011/
gestalt,https://www.handspeak.com/word/7938/
gestiulation,https://www.handspeak.com/word/3291/
gesture,https://www.handspeak.com/word/900/
gesundheit,https://www.handspeak.com/word/3039/
get,https://www.handspeak.com/word/901/
get across,https://www.handspeak.com/word/5535/
get away,https://www.handspeak.com/word/5539/
get back,https://www.handspeak.com/word/5538/
get even,https://www.handspeak.com/word/902/
get lost,https://www.handspeak.com/word/6717/
get off,https://www.handspeak.com/word/8233/
get on,https://www.handspeak.com/word/320/
get up,https://www.handspeak.com/word/903/
get-together,https://www.handspeak.com/word/3181/
Ghana,https://www.handspeak.com/word/8816/
ghetto,https://www.handspeak.com/word/6023/
ghost,https://www.handspeak.com/word/904/
giant,https://www.handspeak.com/word/8103/
gibberish,https://www.handspeak.com/word/8104/
gibbon,https://www.handspeak.com/word/8497/
gibbous,https://www.handspeak.com/word/4609/
giddy,https://www.handspeak.com/word/5669/
gift,https://www.handspeak.com/word/905/
gift card,https://www.handspeak.com/word/7847/
gigantic,https://www.handspeak.com/word/9564/
giggle,https://www.handspeak.com/word/2879/
ginger,https://www.handspeak.com/word/7979/
gingerbread,https://www.handspeak.com/word/7759/
giraffe,https://www.handspeak.com/word/906/
girdle,https://www.handspeak.com/word/9209/
girl,https://www.handspeak.com/word/908/
girlfriend,https://www.handspeak.com/word/909/
gist,https://www.handspeak.com/word/2784/
give,https://www.handspeak.com/word/910/
give away,https://www.handspeak.com/word/5542/
give in,https://www.handspeak.com/word/912/
give or take,https://www.handspeak.com/word/3750/
give out,https://www.handspeak.com/word/5545/
give up,https://www.handspeak.com/word/913/
giveaway,https://www.handspeak.com/word/10401/
glabella,https://www.handspeak.com/word/8888/
"glacier, glacial",https://www.handspeak.com/word/2606/
glad,https://www.handspeak.com/word/6443/
gladiator,https://www.handspeak.com/word/9620/
glance,https://www.handspeak.com/word/6845/
gland,https://www.handspeak.com/word/7617/
glare,https://www.handspeak.com/word/7132/
glass,https://www.handspeak.com/word/4662/
glass ceiling,https://www.handspeak.com/word/2609/
glass escalator,https://www.handspeak.com/word/4291/
glaze over,https://www.handspeak.com/word/8326/
gleam,https://www.handspeak.com/word/7392/
glee,https://www.handspeak.com/word/10110/
glide,https://www.handspeak.com/word/5558/
glimmer,https://www.handspeak.com/word/822/
glimpse,https://www.handspeak.com/word/6880/
glitch,https://www.handspeak.com/word/8311/
glittens,https://www.handspeak.com/word/8448/
glitter,https://www.handspeak.com/word/4131/
Global Positioning System (GPS),https://www.handspeak.com/word/6831/
global warming,https://www.handspeak.com/word/8025/
globe,https://www.handspeak.com/word/3061/
gloomy,https://www.handspeak.com/word/7133/
glop,https://www.handspeak.com/word/10159/
"glory, glorious",https://www.handspeak.com/word/3315/
gloss,https://www.handspeak.com/word/6942/
glossary,https://www.handspeak.com/word/6943/
glove,https://www.handspeak.com/word/915/
glow,https://www.handspeak.com/word/2622/
glue,https://www.handspeak.com/word/7237/
glum,https://www.handspeak.com/word/9433/
gluten,https://www.handspeak.com/word/8449/
gluttonous,https://www.handspeak.com/word/7134/
Gmail,https://www.handspeak.com/word/5708/
gnaw,https://www.handspeak.com/word/203/
go,https://www.handspeak.com/word/918/
go after,https://www.handspeak.com/word/5544/
go against,https://www.handspeak.com/word/5540/
go ahead,https://www.handspeak.com/word/919/
go away,https://www.handspeak.com/word/5679/
go for it,https://www.handspeak.com/word/5994/
go out,https://www.handspeak.com/word/917/
goal,https://www.handspeak.com/word/920/
goalie,https://www.handspeak.com/word/8205/
goat,https://www.handspeak.com/word/2794/
goatee,https://www.handspeak.com/word/4039/
gobble,https://www.handspeak.com/word/6306/
God-fearing,https://www.handspeak.com/word/9962/
"god, goddess",https://www.handspeak.com/word/922/
gold,https://www.handspeak.com/word/924/
goldfish,https://www.handspeak.com/word/4517/
golf,https://www.handspeak.com/word/925/
golf course,https://www.handspeak.com/word/7528/
gondola,https://www.handspeak.com/word/5417/
gone,https://www.handspeak.com/word/3985/
gonorrhea,https://www.handspeak.com/word/8207/
good,https://www.handspeak.com/word/926/
good enough,https://www.handspeak.com/word/927/
good luck,https://www.handspeak.com/word/7351/
good morning,https://www.handspeak.com/word/7394/
good night,https://www.handspeak.com/word/9534/
good-looking,https://www.handspeak.com/word/3338/
goodbye,https://www.handspeak.com/word/1171/
goodies,https://www.handspeak.com/word/8554/
"goody goody, pious",https://www.handspeak.com/word/6529/
gooey,https://www.handspeak.com/word/8297/
goof,https://www.handspeak.com/word/7903/
google,https://www.handspeak.com/word/836/
goose,https://www.handspeak.com/word/5735/
goose-stepping,https://www.handspeak.com/word/7395/
goosebumps,https://www.handspeak.com/word/930/
gopher,https://www.handspeak.com/word/10973/
"Gorbachev, Mikhail",https://www.handspeak.com/word/6695/
gorge,https://www.handspeak.com/word/8427/
gorgeous,https://www.handspeak.com/word/8910/
gorilla,https://www.handspeak.com/word/2897/
gosh,https://www.handspeak.com/word/6433/
gospel,https://www.handspeak.com/word/10468/
gossip,https://www.handspeak.com/word/931/
gotcha,https://www.handspeak.com/word/7846/
govern,https://www.handspeak.com/word/933/
government,https://www.handspeak.com/word/932/
governor,https://www.handspeak.com/word/10788/
gown,https://www.handspeak.com/word/5833/
grab,https://www.handspeak.com/word/936/
"grab the opportunity/chance, carpe diem",https://www.handspeak.com/word/937/
graceful,https://www.handspeak.com/word/10672/
grade,https://www.handspeak.com/word/6442/
gradient,https://www.handspeak.com/word/5101/
"gradual, step-by-step",https://www.handspeak.com/word/2524/
graduate,https://www.handspeak.com/word/3256/
"graduate school, graduate program",https://www.handspeak.com/word/3255/
graduation,https://www.handspeak.com/word/3257/
grain,https://www.handspeak.com/word/8208/
gram,https://www.handspeak.com/word/8209/
grammar,https://www.handspeak.com/word/3109/
grand,https://www.handspeak.com/word/9143/
grandchild,https://www.handspeak.com/word/2697/
granddaughter,https://www.handspeak.com/word/2590/
grandfather,https://www.handspeak.com/word/939/
grandmother,https://www.handspeak.com/word/940/
grandparent,https://www.handspeak.com/word/4407/
grandson,https://www.handspeak.com/word/2591/
grant,https://www.handspeak.com/word/1411/
grape,https://www.handspeak.com/word/942/
grapefruit,https://www.handspeak.com/word/7980/
"graph, graphical",https://www.handspeak.com/word/8210/
grapple,https://www.handspeak.com/word/6859/
grasp,https://www.handspeak.com/word/7902/
grass,https://www.handspeak.com/word/3772/
grasshopper,https://www.handspeak.com/word/5736/
grassland,https://www.handspeak.com/word/7604/
grassroots,https://www.handspeak.com/word/6904/
grate,https://www.handspeak.com/word/8211/
grateful,https://www.handspeak.com/word/8212/
"gratify, gratified",https://www.handspeak.com/word/775/
grave,https://www.handspeak.com/word/7981/
gravity,https://www.handspeak.com/word/5787/
gravy,https://www.handspeak.com/word/10547/
gray matter,https://www.handspeak.com/word/943/
"gray-haired, gray hair",https://www.handspeak.com/word/2604/
"gray, grey",https://www.handspeak.com/word/944/
graze,https://www.handspeak.com/word/4679/
greasy,https://www.handspeak.com/word/6860/
great,https://www.handspeak.com/word/5967/
Great Britain,https://www.handspeak.com/word/5966/
Greece,https://www.handspeak.com/word/945/
greedy,https://www.handspeak.com/word/947/
Greek,https://www.handspeak.com/word/946/
green,https://www.handspeak.com/word/948/
"green onion, scallion",https://www.handspeak.com/word/7550/
greenhouse,https://www.handspeak.com/word/8429/
Greenland,https://www.handspeak.com/word/2921/
greeting,https://www.handspeak.com/word/5058/
gregarious,https://www.handspeak.com/word/9817/
grenade,https://www.handspeak.com/word/387/
"Gretzky, Wayne",https://www.handspeak.com/word/949/
grief,https://www.handspeak.com/word/950/
griffonage,https://www.handspeak.com/word/8899/
grill,https://www.handspeak.com/word/9083/
grim,https://www.handspeak.com/word/8885/
grimace,https://www.handspeak.com/word/8193/
grin,https://www.handspeak.com/word/8105/
grind,https://www.handspeak.com/word/7393/
grip,https://www.handspeak.com/word/3454/
gripe,https://www.handspeak.com/word/8518/
groan,https://www.handspeak.com/word/9465/
grocery,https://www.handspeak.com/word/8132/
groom,https://www.handspeak.com/word/9202/
groovy,https://www.handspeak.com/word/10864/
grope,https://www.handspeak.com/word/8947/
gross,https://www.handspeak.com/word/2704/
grotesque,https://www.handspeak.com/word/8902/
grouchy,https://www.handspeak.com/word/7792/
ground,https://www.handspeak.com/word/10096/
groundbreaking,https://www.handspeak.com/word/9952/
groundcover,https://www.handspeak.com/word/6151/
groundless,https://www.handspeak.com/word/9220/
groundwork,https://www.handspeak.com/word/9114/
group,https://www.handspeak.com/word/961/
grow,https://www.handspeak.com/word/951/
growl,https://www.handspeak.com/word/10378/
grown-up,https://www.handspeak.com/word/3864/
grr,https://www.handspeak.com/word/8421/
grudge,https://www.handspeak.com/word/10093/
grueling,https://www.handspeak.com/word/7239/
grumpy,https://www.handspeak.com/word/7753/
guarantee,https://www.handspeak.com/word/6348/
guard,https://www.handspeak.com/word/6726/
Guatemala,https://www.handspeak.com/word/4334/
guava,https://www.handspeak.com/word/7982/
"Guelph, Ontario",https://www.handspeak.com/word/6481/
guess,https://www.handspeak.com/word/953/
guest,https://www.handspeak.com/word/6480/
guffaw,https://www.handspeak.com/word/2878/
guide,https://www.handspeak.com/word/954/
"guidebook, handbook",https://www.handspeak.com/word/4971/
guideline,https://www.handspeak.com/word/955/
guile,https://www.handspeak.com/word/8516/
guilt-ridden,https://www.handspeak.com/word/6863/
guilty,https://www.handspeak.com/word/956/
guilty as charged,https://www.handspeak.com/word/10490/
guinea pig,https://www.handspeak.com/word/5737/
"Guinea, Africa",https://www.handspeak.com/word/8817/
guitar,https://www.handspeak.com/word/3012/
gullible,https://www.handspeak.com/word/958/
gulp,https://www.handspeak.com/word/255/
gum,https://www.handspeak.com/word/959/
gun control,https://www.handspeak.com/word/7238/
"gun, firearm",https://www.handspeak.com/word/960/
gunfire,https://www.handspeak.com/word/9337/
guppy,https://www.handspeak.com/word/8542/
guru,https://www.handspeak.com/word/8916/
gush,https://www.handspeak.com/word/5138/
gust,https://www.handspeak.com/word/5260/
gut feeling,https://www.handspeak.com/word/7580/
"gut, intestine, bowel",https://www.handspeak.com/word/8551/
gutsy,https://www.handspeak.com/word/8462/
guy,https://www.handspeak.com/word/2616/
guzzle,https://www.handspeak.com/word/2963/
gymnasium,https://www.handspeak.com/word/5462/
gymnastics,https://www.handspeak.com/word/4499/
"gymnatorium, auditorium",https://www.handspeak.com/word/5338/
gypsy,https://www.handspeak.com/word/10439/
H,https://www.handspeak.com/word/2467/
H1N1 flu virus,https://www.handspeak.com/word/6107/
ha ha,https://www.handspeak.com/word/963/
habit,https://www.handspeak.com/word/964/
habitat,https://www.handspeak.com/word/9818/
hack,https://www.handspeak.com/word/9469/
hacker,https://www.handspeak.com/word/7848/
haggle,https://www.handspeak.com/word/6881/
hail,https://www.handspeak.com/word/4457/
hair,https://www.handspeak.com/word/2487/
"hair coloring, highlighting",https://www.handspeak.com/word/2865/
"hair dryer, blow dryer",https://www.handspeak.com/word/1020/
hair-raising,https://www.handspeak.com/word/7816/
hair-washing,https://www.handspeak.com/word/3116/
haircut,https://www.handspeak.com/word/2584/
hairless,https://www.handspeak.com/word/2534/
hairline,https://www.handspeak.com/word/3243/
"hairlock, lock of hair, forelock, bang",https://www.handspeak.com/word/6901/
"hairsbreadth, hair's breadth",https://www.handspeak.com/word/67/
hairsplitting,https://www.handspeak.com/word/2585/
hairspray,https://www.handspeak.com/word/5717/
"hairstyle, hairdo",https://www.handspeak.com/word/4779/
Haiti,https://www.handspeak.com/word/4530/
half,https://www.handspeak.com/word/971/
half brother,https://www.handspeak.com/word/6056/
half sister,https://www.handspeak.com/word/6055/
half time,https://www.handspeak.com/word/8107/
half-hearted,https://www.handspeak.com/word/8852/
half-hour,https://www.handspeak.com/word/972/
halfway,https://www.handspeak.com/word/973/
Halifax (Nova Scotia),https://www.handspeak.com/word/4546/
hall,https://www.handspeak.com/word/974/
hallelujah,https://www.handspeak.com/word/6350/
Halloween,https://www.handspeak.com/word/975/
hallucination,https://www.handspeak.com/word/3818/
"hallucinogen, hallucinogenic",https://www.handspeak.com/word/5255/
hallway,https://www.handspeak.com/word/652/
halo,https://www.handspeak.com/word/3448/
halt,https://www.handspeak.com/word/1123/
Hamburg (Germany),https://www.handspeak.com/word/977/
hamburger,https://www.handspeak.com/word/2737/
Hamilton (Ontario),https://www.handspeak.com/word/6349/
hammer,https://www.handspeak.com/word/3447/
hamper,https://www.handspeak.com/word/7241/
hamster,https://www.handspeak.com/word/2869/
hand,https://www.handspeak.com/word/2853/
hand down,https://www.handspeak.com/word/1459/
"hand out, handout",https://www.handspeak.com/word/4460/
"hand over, handover",https://www.handspeak.com/word/3754/
hand washing,https://www.handspeak.com/word/4884/
hand-me-down,https://www.handspeak.com/word/1460/
handcuff,https://www.handspeak.com/word/9408/
handgun,https://www.handspeak.com/word/10040/
handle,https://www.handspeak.com/word/8108/
handlebars,https://www.handspeak.com/word/10375/
handmade,https://www.handspeak.com/word/10629/
handpick,https://www.handspeak.com/word/2660/
hands off,https://www.handspeak.com/word/978/
hands-on,https://www.handspeak.com/word/981/
"handshake, shake hands",https://www.handspeak.com/word/980/
handshape,https://www.handspeak.com/word/1244/
handsome,https://www.handspeak.com/word/2684/
handspan,https://www.handspeak.com/word/4098/
Handspeak,https://www.handspeak.com/word/1/
handwave,https://www.handspeak.com/word/2908/
handwear,https://www.handspeak.com/word/4489/
handwriting,https://www.handspeak.com/word/8109/
"handy, useful, practical",https://www.handspeak.com/word/979/
hang,https://www.handspeak.com/word/8394/
hang around,https://www.handspeak.com/word/8392/
hang in there,https://www.handspeak.com/word/4469/
hang on,https://www.handspeak.com/word/5614/
hang up,https://www.handspeak.com/word/4470/
hangover,https://www.handspeak.com/word/4686/
hanker,https://www.handspeak.com/word/4910/
Hanukkah,https://www.handspeak.com/word/2693/
hapless,https://www.handspeak.com/word/9637/
happen,https://www.handspeak.com/word/984/
happy,https://www.handspeak.com/word/982/
happy hour,https://www.handspeak.com/word/5387/
"harass, harassment",https://www.handspeak.com/word/9716/
harbinger,https://www.handspeak.com/word/9740/
harbor,https://www.handspeak.com/word/8867/
hard,https://www.handspeak.com/word/983/
hard cash,https://www.handspeak.com/word/606/
"hard of hearing, HoH",https://www.handspeak.com/word/3999/
"hard-hearted, stony-hearted",https://www.handspeak.com/word/5050/
hard-pressed,https://www.handspeak.com/word/6391/
hard-working,https://www.handspeak.com/word/2424/
"hardcover, hardback",https://www.handspeak.com/word/5704/
hardly,https://www.handspeak.com/word/6909/
hardship,https://www.handspeak.com/word/985/
hardy,https://www.handspeak.com/word/7835/
harm,https://www.handspeak.com/word/2456/
harmonica,https://www.handspeak.com/word/3449/
harmony,https://www.handspeak.com/word/3857/
harness,https://www.handspeak.com/word/2332/
harp,https://www.handspeak.com/word/3013/
"Harper, Stephen",https://www.handspeak.com/word/6900/
"Harris, Kamala",https://www.handspeak.com/word/9200/
Harry Potter,https://www.handspeak.com/word/7504/
harsh,https://www.handspeak.com/word/10782/
"Hartford, Connecticut",https://www.handspeak.com/word/10068/
Harvard University,https://www.handspeak.com/word/9559/
harvest,https://www.handspeak.com/word/42/
hashtag,https://www.handspeak.com/word/6940/
hassle,https://www.handspeak.com/word/8961/
hasty,https://www.handspeak.com/word/1084/
hat,https://www.handspeak.com/word/986/
hat tip,https://www.handspeak.com/word/2709/
hatch,https://www.handspeak.com/word/8161/
hate,https://www.handspeak.com/word/987/
haughty,https://www.handspeak.com/word/10868/
haul,https://www.handspeak.com/word/9903/
haunt,https://www.handspeak.com/word/6687/
"Havana, Cuba",https://www.handspeak.com/word/10360/
have been to,https://www.handspeak.com/word/991/
have-not,https://www.handspeak.com/word/994/
have,https://www.handspeak.com/word/989/
has,https://www.handspeak.com/word/989/
had,https://www.handspeak.com/word/989/
haven,https://www.handspeak.com/word/9788/
havoc,https://www.handspeak.com/word/9799/
Hawaii,https://www.handspeak.com/word/7301/
hawk,https://www.handspeak.com/word/8414/
hay,https://www.handspeak.com/word/7240/
hazardous,https://www.handspeak.com/word/533/
hazing,https://www.handspeak.com/word/5068/
he,https://www.handspeak.com/word/1671/
head,https://www.handspeak.com/word/996/
headache,https://www.handspeak.com/word/3450/
headband,https://www.handspeak.com/word/9541/
headlight,https://www.handspeak.com/word/7388/
headline,https://www.handspeak.com/word/7375/
headphone,https://www.handspeak.com/word/7376/
"headscarf, hijab",https://www.handspeak.com/word/5695/
headshake,https://www.handspeak.com/word/7242/
headstrong,https://www.handspeak.com/word/7387/
"headwear, headdress",https://www.handspeak.com/word/285/
heal,https://www.handspeak.com/word/997/
health,https://www.handspeak.com/word/998/
healthcare,https://www.handspeak.com/word/4837/
heap,https://www.handspeak.com/word/5297/
hear,https://www.handspeak.com/word/126/
hear none,https://www.handspeak.com/word/1000/
hearing,https://www.handspeak.com/word/1001/
hearing aid,https://www.handspeak.com/word/1002/
hearing impaired,https://www.handspeak.com/word/204/
hearing loss,https://www.handspeak.com/word/5933/
hearing-minded,https://www.handspeak.com/word/1010/
hearsay (heresay),https://www.handspeak.com/word/999/
hearsplaining,https://www.handspeak.com/word/7135/
heart,https://www.handspeak.com/word/1003/
heart attack,https://www.handspeak.com/word/1005/
heart surgery,https://www.handspeak.com/word/4356/
heartache,https://www.handspeak.com/word/1008/
heartbeat,https://www.handspeak.com/word/1006/
"heartbreak, broken-hearted",https://www.handspeak.com/word/1007/
heartburn,https://www.handspeak.com/word/1049/
heartfelt,https://www.handspeak.com/word/1011/
"heartless, iron-hearted",https://www.handspeak.com/word/1009/
heartwrenching,https://www.handspeak.com/word/1004/
hearwashing,https://www.handspeak.com/word/6886/
"heat, heater",https://www.handspeak.com/word/10198/
heaven,https://www.handspeak.com/word/1012/
heavy,https://www.handspeak.com/word/1013/
heckle,https://www.handspeak.com/word/10287/
hector,https://www.handspeak.com/word/10668/
"hedge, hedgerow",https://www.handspeak.com/word/7271/
hedgehog,https://www.handspeak.com/word/9126/
heed,https://www.handspeak.com/word/10061/
heedless,https://www.handspeak.com/word/10062/
hefty,https://www.handspeak.com/word/6086/
heh (interjection),https://www.handspeak.com/word/884/
height,https://www.handspeak.com/word/3959/
heinous,https://www.handspeak.com/word/10394/
heir,https://www.handspeak.com/word/9097/
helicopter,https://www.handspeak.com/word/1014/
hell,https://www.handspeak.com/word/3451/
hello,https://www.handspeak.com/word/1015/
helmet,https://www.handspeak.com/word/3452/
help,https://www.handspeak.com/word/1017/
help desk,https://www.handspeak.com/word/3757/
help out,https://www.handspeak.com/word/3758/
help yourself,https://www.handspeak.com/word/2894/
helper,https://www.handspeak.com/word/3759/
helpful,https://www.handspeak.com/word/2895/
helpless,https://www.handspeak.com/word/1021/
"Helsinki, Finland",https://www.handspeak.com/word/10810/
hem,https://www.handspeak.com/word/5031/
hemp,https://www.handspeak.com/word/6941/
hen,https://www.handspeak.com/word/8672/
"henceforth, henceforward",https://www.handspeak.com/word/3683/
henna,https://www.handspeak.com/word/2513/
heptagon,https://www.handspeak.com/word/5346/
her (possessive),https://www.handspeak.com/word/1022/
her (pronoun),https://www.handspeak.com/word/3212/
herb,https://www.handspeak.com/word/8691/
herbivore,https://www.handspeak.com/word/8692/
herd,https://www.handspeak.com/word/10358/
here,https://www.handspeak.com/word/1023/
here and now,https://www.handspeak.com/word/10820/
here and there,https://www.handspeak.com/word/2516/
hereafter,https://www.handspeak.com/word/7260/
heredity,https://www.handspeak.com/word/10031/
heritage,https://www.handspeak.com/word/6040/
hermit,https://www.handspeak.com/word/10139/
hero,https://www.handspeak.com/word/5502/
heroic,https://www.handspeak.com/word/6711/
hers,https://www.handspeak.com/word/1078/
herself,https://www.handspeak.com/word/4589/
herstory,https://www.handspeak.com/word/3583/
hesitate,https://www.handspeak.com/word/1024/
heterogeneous,https://www.handspeak.com/word/9884/
hetersexual,https://www.handspeak.com/word/7787/
hexagon,https://www.handspeak.com/word/5341/
hexagram,https://www.handspeak.com/word/5386/
hexahedron,https://www.handspeak.com/word/5350/
hey,https://www.handspeak.com/word/1027/
hi,https://www.handspeak.com/word/1028/
hiatus,https://www.handspeak.com/word/7545/
hibernate,https://www.handspeak.com/word/10264/
hiccups,https://www.handspeak.com/word/277/
hide,https://www.handspeak.com/word/1029/
hideaway,https://www.handspeak.com/word/8783/
hideous,https://www.handspeak.com/word/8974/
hierarchy,https://www.handspeak.com/word/2947/
hieroglyphs,https://www.handspeak.com/word/2902/
high,https://www.handspeak.com/word/4683/
"high blood pressure, hypertension",https://www.handspeak.com/word/1648/
high five,https://www.handspeak.com/word/1085/
"high heels, stilettos",https://www.handspeak.com/word/4684/
high school,https://www.handspeak.com/word/4303/
"high technology, high-tech, hi-tech",https://www.handspeak.com/word/3634/
high-priced,https://www.handspeak.com/word/4685/
highlight,https://www.handspeak.com/word/3139/
highlighter,https://www.handspeak.com/word/3138/
highrise,https://www.handspeak.com/word/9531/
highway,https://www.handspeak.com/word/3453/
hijack,https://www.handspeak.com/word/9623/
"hike, hiking",https://www.handspeak.com/word/1032/
hilarious,https://www.handspeak.com/word/883/
hill,https://www.handspeak.com/word/8224/
him,https://www.handspeak.com/word/3213/
Himalayas,https://www.handspeak.com/word/10258/
himself,https://www.handspeak.com/word/3584/
hind,https://www.handspeak.com/word/8751/
hinder,https://www.handspeak.com/word/1033/
Hindi,https://www.handspeak.com/word/10389/
hindsight,https://www.handspeak.com/word/8724/
Hinduism,https://www.handspeak.com/word/1034/
hinge,https://www.handspeak.com/word/7899/
hint,https://www.handspeak.com/word/7018/
hip,https://www.handspeak.com/word/10347/
hippie,https://www.handspeak.com/word/1035/
hippopotamus,https://www.handspeak.com/word/4763/
hire,https://www.handspeak.com/word/3779/
his,https://www.handspeak.com/word/1016/
Hispanic,https://www.handspeak.com/word/8740/
history,https://www.handspeak.com/word/1036/
hit,https://www.handspeak.com/word/1037/
hit rock bottom,https://www.handspeak.com/word/4688/
hit the sack,https://www.handspeak.com/word/5789/
hitch,https://www.handspeak.com/word/5844/
hitherto,https://www.handspeak.com/word/178/
"Hitler, Adolf",https://www.handspeak.com/word/1039/
HIV,https://www.handspeak.com/word/1079/
"hive, beehive",https://www.handspeak.com/word/10304/
hmm,https://www.handspeak.com/word/8400/
hoard,https://www.handspeak.com/word/1041/
hoax,https://www.handspeak.com/word/7020/
hobble,https://www.handspeak.com/word/7396/
hobby,https://www.handspeak.com/word/6832/
hockey,https://www.handspeak.com/word/1042/
hocus,https://www.handspeak.com/word/7696/
hoe,https://www.handspeak.com/word/7390/
hoist,https://www.handspeak.com/word/1738/
hold,https://www.handspeak.com/word/1043/
hold back,https://www.handspeak.com/word/3151/
hold on,https://www.handspeak.com/word/649/
"hold responsible, accountable, liable",https://www.handspeak.com/word/3860/
hold up,https://www.handspeak.com/word/2198/
hole,https://www.handspeak.com/word/7153/
holiday,https://www.handspeak.com/word/1044/
Holland,https://www.handspeak.com/word/7576/
holler,https://www.handspeak.com/word/8519/
hollow,https://www.handspeak.com/word/1045/
holly,https://www.handspeak.com/word/10738/
Hollywood,https://www.handspeak.com/word/2961/
holocaust,https://www.handspeak.com/word/8178/
hologram,https://www.handspeak.com/word/9507/
holy,https://www.handspeak.com/word/2597/
home,https://www.handspeak.com/word/1046/
homecoming,https://www.handspeak.com/word/5095/
homeless,https://www.handspeak.com/word/6490/
homemade,https://www.handspeak.com/word/7771/
homeschool,https://www.handspeak.com/word/7643/
homestead,https://www.handspeak.com/word/8237/
homework,https://www.handspeak.com/word/2668/
homicide,https://www.handspeak.com/word/9913/
homogenous,https://www.handspeak.com/word/6773/
"homophone, homonym",https://www.handspeak.com/word/8934/
Honda,https://www.handspeak.com/word/6896/
Honduras,https://www.handspeak.com/word/4352/
hone,https://www.handspeak.com/word/9085/
honest,https://www.handspeak.com/word/1047/
honey,https://www.handspeak.com/word/3455/
honeydew,https://www.handspeak.com/word/10462/
honeymoon,https://www.handspeak.com/word/7264/
Hong Kong,https://www.handspeak.com/word/1050/
honk,https://www.handspeak.com/word/8767/
honor,https://www.handspeak.com/word/2432/
honorarium,https://www.handspeak.com/word/10957/
hood,https://www.handspeak.com/word/2537/
hoof,https://www.handspeak.com/word/10390/
hook,https://www.handspeak.com/word/8110/
hookah,https://www.handspeak.com/word/1649/
hooked on,https://www.handspeak.com/word/6092/
hoop,https://www.handspeak.com/word/1345/
hooray,https://www.handspeak.com/word/8456/
hop,https://www.handspeak.com/word/1180/
hope,https://www.handspeak.com/word/1052/
hopeless,https://www.handspeak.com/word/1053/
horizontal,https://www.handspeak.com/word/7150/
hormone,https://www.handspeak.com/word/7615/
horn,https://www.handspeak.com/word/1054/
"Hornby Island, B.C.",https://www.handspeak.com/word/7757/
hornet,https://www.handspeak.com/word/10761/
horny,https://www.handspeak.com/word/7983/
"horoscope, zodiac signs",https://www.handspeak.com/word/4528/
horrible,https://www.handspeak.com/word/3456/
horrid,https://www.handspeak.com/word/8904/
horror,https://www.handspeak.com/word/10286/
horse,https://www.handspeak.com/word/1057/
horseback,https://www.handspeak.com/word/3457/
horseplay,https://www.handspeak.com/word/2535/
horseshoe,https://www.handspeak.com/word/9211/
